checked_at_utc,store,price,currency,status,url
2026-08-14T04:14:21.458576+00:00,Evo Cycles,,$,No price found,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T04:14:21.458576+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T04:14:21.458576+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T04:14:21.458576+00:00,Cycleworx,,$,Product title does not contain 10-52,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T04:14:21.458576+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-14T04:18:16.901622+00:00,Pushbikes,,$,No price found,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-14T04:18:16.901622+00:00,Evo Cycles,,$,No price found,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T04:18:16.901622+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T04:18:16.901622+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T04:18:16.901622+00:00,Cycleworx,,$,No price found,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T04:18:16.901622+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-14T04:23:59.096830+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-14T04:23:59.096830+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T04:23:59.096830+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T04:23:59.096830+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T04:23:59.096830+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T04:23:59.096830+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-14T07:53:46.965483+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-14T07:53:46.965483+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T07:53:46.965483+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T07:53:46.965483+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T07:53:46.965483+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T07:53:46.965483+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-14T13:47:40.038972+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-14T13:47:40.038972+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T13:47:40.038972+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T13:47:40.038972+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T13:47:40.038972+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T13:47:40.038972+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-14T19:16:59.912330+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-14T19:16:59.912330+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-14T19:16:59.912330+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-14T19:16:59.912330+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-14T19:16:59.912330+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-14T19:16:59.912330+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-15T01:52:27.304767+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-15T01:52:27.304767+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-15T01:52:27.304767+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-15T01:52:27.304767+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-15T01:52:27.304767+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-15T01:52:27.304767+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-15T07:00:38.821004+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-15T07:00:38.821004+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-15T07:00:38.821004+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-15T07:00:38.821004+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-15T07:00:38.821004+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-15T07:00:38.821004+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-15T13:01:40.637956+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-15T13:01:40.637956+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-15T13:01:40.637956+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-15T13:01:40.637956+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-15T13:01:40.637956+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-15T13:01:40.637956+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-15T18:50:11.000726+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-15T18:50:11.000726+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-15T18:50:11.000726+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-15T18:50:11.000726+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-15T18:50:11.000726+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-15T18:50:11.000726+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-16T01:59:55.887599+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-16T01:59:55.887599+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-16T01:59:55.887599+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-16T01:59:55.887599+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-16T01:59:55.887599+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-16T01:59:55.887599+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-16T07:02:24.938643+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-16T07:02:24.938643+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-16T07:02:24.938643+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-16T07:02:24.938643+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-16T07:02:24.938643+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-16T07:02:24.938643+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-16T13:03:23.315932+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-16T13:03:23.315932+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-16T13:03:23.315932+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-16T13:03:23.315932+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-16T13:03:23.315932+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-16T13:03:23.315932+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-16T18:49:21.281462+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-16T18:49:21.281462+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-16T18:49:21.281462+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-16T18:49:21.281462+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-16T18:49:21.281462+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-16T18:49:21.281462+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-17T01:57:40.302999+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-17T01:57:40.302999+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-17T01:57:40.302999+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-17T01:57:40.302999+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-17T01:57:40.302999+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-17T01:57:40.302999+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-17T07:19:17.197859+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-17T07:19:17.197859+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-17T07:19:17.197859+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-17T07:19:17.197859+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-17T07:19:17.197859+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-17T07:19:17.197859+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-17T13:09:21.859429+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-17T13:09:21.859429+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-17T13:09:21.859429+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-17T13:09:21.859429+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-17T13:09:21.859429+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-17T13:09:21.859429+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-17T19:00:54.469255+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-17T19:00:54.469255+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-17T19:00:54.469255+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-17T19:00:54.469255+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-17T19:00:54.469255+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-17T19:00:54.469255+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-18T01:53:28.407415+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-18T01:53:28.407415+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-18T01:53:28.407415+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-18T01:53:28.407415+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-18T01:53:28.407415+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-18T01:53:28.407415+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-18T07:08:01.120862+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-18T07:08:01.120862+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-18T07:08:01.120862+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-18T07:08:01.120862+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-18T07:08:01.120862+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-18T07:08:01.120862+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-18T13:11:32.789828+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-18T13:11:32.789828+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-18T13:11:32.789828+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-18T13:11:32.789828+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-18T13:11:32.789828+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-18T13:11:32.789828+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-18T18:59:44.946834+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-18T18:59:44.946834+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-18T18:59:44.946834+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-18T18:59:44.946834+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-18T18:59:44.946834+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-18T18:59:44.946834+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-19T01:55:18.520781+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-19T01:55:18.520781+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-19T01:55:18.520781+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-19T01:55:18.520781+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-19T01:55:18.520781+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-19T01:55:18.520781+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-19T07:08:49.652433+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-19T07:08:49.652433+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-19T07:08:49.652433+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-19T07:08:49.652433+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
